 GamesPlayed, GamesWon, GamesLeft, Ditches, Points, Kills, KillsPerMin, Deaths, Assists, CreepsKilled, CreepsDenied, NeutralsKilled, TowersDestroyed, RaxsDestroyed, TotalTime, SkillLevel,Gender
0.010459588,0.009070295,0.125,0,0.276537639,0.021228203,0.976190476,0.009477278,0.0094795,0.009085513,0.007788659,0.005617716,0.012687428,0.011393514,0.016776478,1,M
0.003169572,0.002834467,0,0,0.226161863,0.002653525,0.333333333,0.004885802,0.003373074,0.001836976,0.000728763,0.001468531,0.002306805,0.000876424,0.00600223,1,M
0.119175911,0.123582766,0.4,0.277777778,0.698099541,0.135624631,0.476190476,0.116670591,0.114190172,0.10580071,0.073764518,0.10960373,0.134179162,0.147239264,0.229620286,1,M
0,0,0,0,0.242827289,0,0,0.000294325,0,3.22E-05,0,0.000909091,0,0,0.000104109,0,M
0.288431062,0.348072562,0.2,0.833333333,0.472214532,0.341041193,0.5,0.277136802,0.367926723,0.222290258,0.118105215,0.266596737,0.305267205,0.273444347,0.534066165,2,M
0.078922345,0.096371882,0.175,0.055555556,0.447478428,0.075730772,0.428571429,0.09082882,0.089270137,0.050017322,0.024368026,0.036946387,0.071510957,0.028045574,0.136732571,1,M
0.038985737,0.053287982,0.05,0.055555556,0.284597474,0.041824615,0.5,0.037143866,0.040157022,0.027654015,0.026987019,0.018787879,0.056901192,0.041191937,0.066958483,1,M
0.022820919,0.02324263,0,0.055555556,0.198519159,0.012888552,0.214285714,0.033376501,0.024716487,0.008561814,0.006536097,0.005827506,0.017301038,0.014022787,0.044725242,1,M
0.029793978,0.0430839,0,0,0.23924265,0.035633055,0.523809524,0.021250294,0.034835708,0.023617501,0.017444773,0.018811189,0.048058439,0.030674847,0.053081922,1,M
0.097305864,0.10600907,0.075,0,0.424419349,0.109552691,0.452380952,0.073110431,0.109043327,0.103853622,0.049328171,0.118484848,0.116109189,0.112182296,0.187613294,2,M
0.027892235,0.015306122,0.05,0.111111111,0.300514745,0.011667088,0.19047619,0.033435366,0.020471067,0.015732467,0.006080619,0.003706294,0.009996155,0.007887818,0.051083585,0,M
0.002852615,0.002267574,0.025,0,0.261596946,0.002190211,0.30952381,0.004356016,0.002820587,0.001933659,0.000865407,0.002750583,0.002691273,0.000876424,0.005247613,1,M
0.000316957,0.000566893,0,0,0.272807707,0.000505433,0.30952381,0.001059571,0.000697877,0.000322277,0.00029606,2.33E-05,0.000384468,0,0.000943504,0,M
0.074801902,0.10600907,0,0,0.407012996,0.066969927,0.380952381,0.059748057,0.073189881,0.062881528,0.061944887,0.101934732,0.090734333,0.110429448,0.14036591,1,M
0.018700475,0.01984127,0,0.055555556,0.186341941,0.010993177,0.238095238,0.020249588,0.017766793,0.012549986,0.01960829,0.032587413,0.014994233,0.01051709,0.037360742,1,M
0.042789223,0.040249433,0.05,0,0.277144838,0.044351782,0.452380952,0.050565105,0.037656295,0.027385451,0.015007971,0.046829837,0.037293349,0.042944785,0.078263758,1,M
0,0,0,0,0.257456432,0.000252717,0.261904762,0.000529786,8.72E-05,0.000572041,0.00029606,0.001048951,0.001153403,0,0.000473499,0,M
0.260855784,0.306689342,0.3,0.444444444,0.38014447,0.385182377,0.642857143,0.258417707,0.272143065,0.239153379,0.130107037,0.361608392,0.430988082,0.36809816,0.473040041,2,M
0.004120444,0.004535147,0,0,0.259084302,0.00227445,0.214285714,0.006592889,0.003663856,0.00187189,0.001525848,0.008484848,0.001922338,0.002629273,0.008210182,1,M
0.14770206,0.159297052,0.15,0.166666667,0.297861867,0.148386825,0.428571429,0.165175418,0.154201803,0.107374493,0.066841266,0.136480186,0.176855056,0.135845749,0.272437791,1,M
0.008874802,0.009637188,0,0,0.273718504,0.006612754,0.333333333,0.008005651,0.009595813,0.006313935,0.005716238,0.008321678,0.008842753,0.004382121,0.015644553,1,M
0.000633914,0,0,0,0.255183052,0.000336956,0.166666667,0.001412762,0.000436173,0.000284678,9.11E-05,0.00018648,0.000384468,0,0.00125094,0,M
0.003803487,0.003968254,0,0,0.256601294,0.003664392,0.380952381,0.002413468,0.004390811,0.003005229,0.002163516,0.001282051,0.005382545,0.006134969,0.00724595,1,F
0.516640254,0.482993197,0.25,0.444444444,0.341139205,0.323940696,0.261904762,0.660466211,0.585431812,0.210983722,0.18398998,0.420885781,0.290657439,0.27607362,1,1,F
0.013312203,0.017573696,0.025,0,0.259892454,0.011877685,0.404761905,0.00729927,0.011689445,0.010833864,0.005397404,0.011002331,0.016147636,0.014899211,0.022603795,1,M
0,0,0,0,0.268307211,0.000336956,0.357142857,0.000529786,0.000232626,0.00031422,0.000387156,0.00020979,0.000384468,0,0.000442056,0,F
0.092551506,0.087868481,0.075,0.222222222,0.435630832,0.096116587,0.404761905,0.092477043,0.087147427,0.078941644,0.071145525,0.082727273,0.087274125,0.08150745,0.182596491,1,M
0.000316957,0,0,0,0.269742801,0.000168478,0.166666667,0.001118437,0.000116313,0.000169195,0.000182191,0.00013986,0,0,0.000497022,0,M
0.0022187,0.003401361,0,0,0.315795903,0.002864123,0.5,0.002648929,0.002965978,0.002290849,0.001480301,0.001585082,0.002306805,0.006134969,0.004255432,0,M
0.077337559,0.085600907,0.125,0,0.272684821,0.101549996,0.571428571,0.05062397,0.070776388,0.079067869,0.050011387,0.105058275,0.096116878,0.091148116,0.141721425,1,M
0.008557845,0.006802721,0.05,0.055555556,0.268223359,0.006275798,0.333333333,0.010007064,0.007298633,0.003432245,0.003142792,0.008601399,0.010380623,0.006134969,0.014764167,1,M
0.003486529,0.002834467,0,0,0.256390943,0.002906242,0.30952381,0.005356722,0.00311137,0.002430502,0.00129811,0.003729604,0.002306805,0.000876424,0.007078257,1,F
0.000950872,0.00170068,0,0,0.27588707,0.001305703,0.428571429,0.000882976,0.001861006,0.001101112,0.000751537,0.000536131,0.00153787,0.000876424,0.002033505,0,M
0.025990491,0.020975057,0.025,0.333333333,0.271022255,0.021817875,0.357142857,0.031963739,0.022128526,0.012888377,0.003848782,0.058951049,0.018069973,0.014899211,0.049392685,1,M
0,0.000566893,0,0,0.273913675,8.42E-05,0.095238095,0.000529786,0.00031986,2.15E-05,4.55E-05,0.00018648,0,0.000876424,0.000330494,0,M
0.008240887,0.006235828,0,0,0.239270119,0.005433409,0.261904762,0.010831175,0.008374527,0.003931774,0.003643817,0.001655012,0.002691273,0.004382121,0.015504809,1,M
0,0,0,0,0.269742801,0,0,0.000412056,2.91E-05,1.88E-05,4.55E-05,0,0,0,2.84E-05,0,M
0.001584786,0.001133787,0.025,0,0.156010938,0.001263584,0.333333333,0.001353897,0.001279442,0.001522757,0.000478251,0.002797203,0.00153787,0,0.002732225,0,F
0.045324881,0.048185941,0.325,0.055555556,0.274513645,0.039297448,0.428571429,0.04367789,0.037452748,0.035383281,0.021293555,0.082680653,0.06189927,0.070990359,0.073764007,1,F
0.002852615,0.003968254,0.025,0,0.226826167,0.004296184,0.666666667,0.002943254,0.001977319,0.002411703,0.001229788,0.001911422,0.003844675,0.000876424,0.004744535,1,F
0.051980983,0.046485261,0.075,0.388888889,0.324209937,0.034285233,0.285714286,0.061337415,0.051642919,0.026415936,0.009223412,0.045547786,0.031141869,0.052585451,0.097744046,1,F
0.009508716,0.010204082,0,0,0.288818949,0.005222812,0.238095238,0.009359548,0.00735679,0.005532414,0.006718287,0.015104895,0.003844675,0.002629273,0.017167761,1,M
0.001901743,0.00170068,0,0,0.275402757,0.000673911,0.142857143,0.003002119,0.001250363,0.000601583,0.00059212,0.001375291,0.000384468,0.002629273,0.003361072,0,F
0.008240887,0.008503401,0.025,0.055555556,0.241357002,0.004506781,0.214285714,0.010595715,0.010991567,0.003730351,0.002618993,0.005454545,0.005767013,0.006134969,0.016734555,1,M
0,0,0,0,0.264627155,0.000252717,0.428571429,0.000529786,0.000348939,1.88E-05,2.28E-05,0,0,0,0.000157445,0,F
0.008557845,0.006235828,0.025,0.111111111,0.224296897,0.008044815,0.357142857,0.018895691,0.006717069,0.008094513,0.006285584,0.009114219,0.009611688,0.006134969,0.017545069,0,F
0.002535658,0.002267574,0.025,0,0.190849666,0.001179345,0.261904762,0.001648222,0.000843268,0.000996372,0.000432703,0.002937063,0.001153403,0.000876424,0.003263251,0,M
0.038351823,0.035714286,0.05,0.111111111,0.181825542,0.020554292,0.214285714,0.053626089,0.036754871,0.01542899,0.009268959,0.024195804,0.024605921,0.019281332,0.072646056,1,F
0.000316957,0,0.025,0,0.191018814,0.000336956,0.476190476,0.000294325,0.000145391,8.59E-05,9.11E-05,4.66E-05,0,0,0.000246648,0,F
0.037400951,0.032879819,0.05,0,0.281033799,0.042119451,0.476190476,0.054391335,0.041029369,0.017472761,0.01004327,0.008974359,0.021145713,0.017528484,0.068914896,1,F
0.000633914,0.000566893,0,0,0.250783033,0.000379075,0.19047619,0.001236167,0.000523408,0.000292735,0,0.00013986,0.000384468,0,0.001236966,0,M
0.000316957,0,0.025,0,0.187886682,0.000126358,0.166666667,0.000941841,0.000145391,2.95E-05,0,2.33E-05,0,0,0.000269007,0,M
0.09889065,0.092403628,0.075,0.055555556,0.35079655,0.065453626,0.285714286,0.124381917,0.107385868,0.043558363,0.057139604,0.071585082,0.071895425,0.058720421,0.1846647,1,M
0.061172742,0.068027211,0.225,0.055555556,0.323306368,0.081037823,0.571428571,0.060689899,0.056906077,0.059572822,0.044796174,0.070909091,0.075355632,0.058720421,0.113213686,1,M
0.016798732,0.011904762,0.225,0,0.046610424,0.010614102,0.30952381,0.019955263,0.013201512,0.010683468,0.009428376,0.011258741,0.008458285,0.004382121,0.026935854,0,F
0,0,0,0,0.266277433,8.42E-05,0.095238095,0.000647516,0.000145391,0.000171881,0,9.32E-05,0,0,0.000435768,0,F
0.047543582,0.053854875,0.05,0.5,0.640437385,0.043762109,0.380952381,0.050211914,0.052050015,0.034193543,0.027214757,0.040792541,0.047289504,0.053461876,0.092573524,1,M
0.221870048,0.233560091,0.075,0.111111111,0.528084007,0.319181198,0.595238095,0.262361667,0.200901425,0.193309539,0.124595764,0.187785548,0.305651672,0.28659071,0.425513168,3,F
0.221870048,0.20521542,0.225,0.555555556,0.391811352,0.118945329,0.214285714,0.241405698,0.231346322,0.104525031,0.197176042,0.154452214,0.144944252,0.163891323,0.420398545,1,M
0.022187005,0.024376417,0.075,0,0.243193054,0.016510825,0.357142857,0.018777961,0.021198023,0.016567701,0.010225461,0.025757576,0.029219531,0.022787029,0.036536254,1,M
1,1,1,0.111111111,0.566554359,1,0.785714286,1,1,1,1,1,1,1,1,3,M
0.012361331,0.013605442,0,0.055555556,0.385580341,0.01457333,0.428571429,0.018660231,0.014946205,0.013753152,0.00448645,0.012191142,0.016532103,0.009640666,0.027159444,1,M
0.031378764,0.029478458,0.125,0,0.06830909,0.024766237,0.357142857,0.031198493,0.022739168,0.01871084,0.005647916,0.027179487,0.025374856,0.021034181,0.055247951,1,M
0.000633914,0.000566893,0.05,0,0.13876,0.000505433,1,0.00023546,0.00031986,0.000233651,0.000569346,6.99E-05,0,0.000876424,8.20E-05,0,F
0.001584786,0.001133787,0.025,0,0.214184153,0.001263584,0.333333333,0.002001413,0.001279442,0.000913117,0.000637668,0.002237762,0.001153403,0,0.002760173,0,M
0.006339144,0.004535147,0.05,0,0.178115126,0.005475529,0.404761905,0.007829056,0.003518465,0.004632726,0.004395354,0.003426573,0.004229143,0.005258545,0.010292365,0,M
0.055467512,0.038548753,0,0,0.204849924,0.030368124,0.238095238,0.031846009,0.037539983,0.037934637,0.004691414,0.034312354,0.023452518,0.031551271,0.104675339,0,M
0.008240887,0.006802721,0,0,0.257747742,0.004422542,0.19047619,0.008712032,0.006629834,0.004638097,0.00318834,0.002843823,0.005767013,0.007887818,0.017041991,1,M
0.002852615,0.001133787,0,0,0.258684563,0.003285317,0.428571429,0.004297151,0.001948241,0.002352619,0.001844682,0.003333333,0.001922338,0,0.00565287,0,M
0.005388273,0.005102041,0.025,0,0.19952971,0.004338303,0.333333333,0.005886508,0.004303577,0.004111712,0.004418128,0.006410256,0.00461361,0.002629273,0.01018057,1,F
0.000633914,0.000566893,0.025,0,0.212007636,0.000210597,0.142857143,0.001177302,0.00049433,9.67E-05,0,0,0,0,0.000887606,0,F
0.001267829,0.001133787,0,0,0.269742801,0.000673911,0.19047619,0.001412762,0.000843268,0.000641867,0.00070599,0.001212121,0.001153403,0.003505697,0.002354916,0,F
0.004437401,0.002834467,0,0,0.231858685,0.002063853,0.19047619,0.006651754,0.00261704,0.0025057,0.000683216,0.004545455,0.00153787,0.000876424,0.008196208,0,F
0.006973059,0.005102041,0.075,0,0.109266786,0.00307472,0.214285714,0.006063103,0.00343123,0.002108226,0.000956502,0.009463869,0.002306805,0.000876424,0.01075352,0,M
0.002852615,0.003401361,0,0,0.275850927,0.001305703,0.166666667,0.004061691,0.001279442,0.001482472,0.000318834,0.007575758,0.002691273,0.002629273,0.00565287,1,F
0.001901743,0.00170068,0,0,0.248986738,0.001474181,0.285714286,0.003002119,0.002180867,0.000870147,0.000136643,0.00037296,0.002306805,0.001752848,0.003654534,0,M
0.000950872,0,0,0,0.209567277,4.21E-05,0.023809524,0.002531198,0.000203548,0.000198737,0.000273286,2.33E-05,0,0,0.001628248,0,F
0.003486529,0.002834467,0,0.111111111,0.306449386,0.001179345,0.142857143,0.005768778,0.002006397,0.001345505,0.001662491,0.005058275,0.00153787,0.000876424,0.006239794,1,F
0.000316957,0,0.025,0,0.171396188,0.000126358,0.238095238,0.00023546,0,6.71E-05,0.000204965,0,0,0,0.000104109,0,M
0.094770206,0.090702948,0,0.222222222,0.274405217,0.100960323,0.452380952,0.117259242,0.072172143,0.087138211,0.06278752,0.146130536,0.128027682,0.099912358,0.179200717,1,F
0.001901743,0.000566893,0.025,0,0.269742801,0.000336956,0.071428571,0.00347304,0.001075894,0.000367932,0.00029606,4.66E-05,0,0.000876424,0.002927866,0,F
0.08526149,0.083900227,0.175,0,0.265720835,0.092620672,0.476190476,0.065281375,0.062372783,0.069807789,0.077043954,0.145874126,0.073817762,0.08150745,0.155500165,1,F
0.003803487,0.003401361,0,0,0.294406619,0.0030326,0.285714286,0.005533318,0.003460308,0.001560356,0.000136643,0.002447552,0.002691273,0.003505697,0.00791672,1,M
0.047543582,0.054421769,0.2,0,0.203991172,0.057324572,0.523809524,0.05085943,0.041203838,0.049007522,0.033841949,0.025058275,0.066128412,0.052585451,0.084342614,1,M
0.000633914,0,0,0,0.213422264,0.000336956,0.142857143,0.001295032,0.000436173,0.000561298,0.000364382,0.00030303,0,0,0.001516453,0,M
0,0,0,0,0.243174259,8.42E-05,0.119047619,0.000412056,0.000145391,5.37E-05,4.55E-05,0,0,0,0.000240592,0,M
0.032329635,0.023809524,0.125,0,0.22117344,0.012635835,0.166666667,0.042088533,0.020965397,0.015455847,0.006649966,0.038624709,0.016147636,0.015775635,0.056226158,1,M
0.107765452,0.100907029,0.075,0,0.341153662,0.094558167,0.380952381,0.11608194,0.117068915,0.066939527,0.069186973,0.126270396,0.081122645,0.099035933,0.200819085,1,M
0.006656101,0.003968254,0,0.055555556,0.243977352,0.002653525,0.19047619,0.009065223,0.005350393,0.002024971,0.00129811,0.004825175,0.002306805,0.000876424,0.010879289,0,M
0.012044374,0.009637188,0.025,0,0.246414819,0.007918457,0.261904762,0.015363786,0.013288747,0.00597823,0.003939877,0.005337995,0.00922722,0.009640666,0.023037001,1,M
0.005071315,0.004535147,0,0,0.269742801,0.003917109,0.30952381,0.007770191,0.004710672,0.002282792,0.003142792,0.003799534,0.001922338,0.001752848,0.009719415,1,M
0.000633914,0.001133787,0,0,0.291103171,0.000463314,0.238095238,0.001000706,0.00049433,0.000416274,0.000273286,0.002191142,0,0,0.001236966,0,M
0.009825674,0.011904762,0.125,0,0.160022784,0.005559768,0.285714286,0.004414881,0.008461762,0.0065449,0.003393304,0.012937063,0.011149558,0.007887818,0.014596475,1,M
0.001267829,0.000566893,0.025,0,0.185188264,0.00080027,0.238095238,0.002119143,0.00130852,0.000770778,0.000159417,0.001561772,0.000768935,0.000876424,0.002382865,0,M
0.001584786,0.00170068,0.025,0,0.222006892,0.001895375,0.452380952,0.001824818,0.001686537,0.002333819,0.001275336,0.001048951,0.001153403,0.000876424,0.00306761,0,M
0.200950872,0.215986395,0.25,0.111111111,0.229740719,0.172984584,0.380952381,0.225688721,0.200726956,0.132820914,0.053769073,0.253682984,0.211457132,0.156003506,0.355822927,1,M
0.006339144,0.008503401,0,0,0.383476832,0.006275798,0.428571429,0.004944667,0.006891538,0.004804606,0.003120018,0.008834499,0.009996155,0.004382121,0.011046982,1,M
0.004754358,0.002834467,0.025,0,0.207072704,0.003116839,0.261904762,0.005768778,0.003489386,0.003182481,0.001548622,0.003449883,0.005382545,0.000876424,0.008727234,0,M
0.006339144,0.006802721,0,0,0.302264055,0.004759498,0.30952381,0.00729927,0.006571678,0.003155625,0.00059212,0.002400932,0.00768935,0.003505697,0.012136983,1,M
0,0,0,0,0.250352211,0.000673911,0.642857143,0.000470921,0.000261704,0.000625754,0.000774311,0.001538462,0,0,0.000524272,0,M
0.086846276,0.083900227,0.025,0,0.357070933,0.075351697,0.357142857,0.102072051,0.085228264,0.064777589,0.030266454,0.05995338,0.066897347,0.066608238,0.164080436,1,M
0.0022187,0,0,0,0.184300598,0.001179345,0.238095238,0.003060984,0.000872347,0.000789578,0.000159417,0.00034965,0.001153403,0,0.003542739,0,M
0.000633914,0,0,0,0.254220932,0.000379075,0.166666667,0.001412762,0.000523408,0.000322277,0.000182191,0.001491841,0,0,0.001516453,0,M
0.078288431,0.095804989,0.125,0.111111111,0.213195287,0.068359869,0.404761905,0.104367789,0.08252399,0.043719501,0.033705306,0.067202797,0.067666282,0.082383874,0.131827563,1,M
0.116006339,0.107142857,0.125,0.055555556,0.351490491,0.096832617,0.357142857,0.121791853,0.117272463,0.082027442,0.085447506,0.1797669,0.099961553,0.096406661,0.218943858,1,M
0.001901743,0.001133787,0,0,0.249207931,0.000631792,0.142857143,0.003649635,0.001279442,0.00067141,0.000204965,0.00032634,0.000384468,0.000876424,0.003319149,0,M
0.000633914,0,0.025,0,0.194724169,0.000336956,0.30952381,0.000765246,0.000348939,6.98E-05,0.000113869,0,0,0,0.000552221,0,M
0.003486529,0.002267574,0,0,0.252639325,0.001895375,0.238095238,0.006357429,0.002675196,0.001385789,0.000728763,0.003892774,0.002691273,0.000876424,0.006086076,0,M
0.000316957,0,0,0,0.252639325,0.000126358,0.142857143,0.000412056,0.000145391,0.000136968,0.000159417,0,0,0,0.000390351,0,M
0.000316957,0,0,0,0.252639325,8.42E-05,0.095238095,0.000529786,0.000174469,6.45E-05,0.000136643,9.32E-05,0.000384468,0,0.000394776,0,M
0.003486529,0.003968254,0.025,0,0.309528749,0.004254065,0.523809524,0.003002119,0.002326258,0.002782321,0.002345707,0.006573427,0.00307574,0.003505697,0.006155948,1,M
0.001267829,0.001133787,0.025,0.111111111,0.269742801,0.00075815,0.238095238,0.001118437,0.001075894,0.001028599,0.000136643,0.003636364,0.00153787,0.004382121,0.002187224,0,M
0.009191759,0.009070295,0.025,0,0.271723424,0.006444276,0.30952381,0.008712032,0.007153242,0.007084713,0.003666591,0.020792541,0.010380623,0.01051709,0.016035836,1,M
0.000316957,0,0,0,0.238907968,0,0,0.000765246,8.72E-05,8.06E-05,2.28E-05,9.32E-05,0,0,0.00045114,0,M
0.001267829,0.001133787,0,0,0.263876831,0.000842389,0.214285714,0.001177302,0.000930503,0.000741236,0.000409929,0.000815851,0.000768935,0.001752848,0.002620429,0,M
0.002535658,0.001133787,0,0,0.233858102,0.001137225,0.19047619,0.003060984,0.001861006,0.001356247,0.000227739,0.00030303,0.002306805,0.004382121,0.004465048,0,M
0.000316957,0.000566893,0,0,0.254266472,0.000884508,0.642857143,0.000765246,0.000785112,0.000236336,0.000364382,6.99E-05,0,0,0.000775811,0,M
0.000950872,0.000566893,0,0,0.261137933,0.001095106,0.404761905,0.001412762,0.000726956,0.001087683,0.000409929,0.00044289,0.000768935,0.000876424,0.001879787,0,M
0.003486529,0.00170068,0,0,0.253667225,0.002358689,0.285714286,0.005062397,0.003082291,0.001302534,0.000842633,0.002354312,0.001153403,0.001752848,0.006169922,0,M
0.000316957,0.000566893,0,0,0.271896909,0.000631792,0.30952381,0.001353897,0.00081419,0.000324962,0.000341608,0.000675991,0,0,0.001264914,0,M
0.001901743,0.00170068,0.05,0,0.206526226,0.002021734,0.5,0.002295738,0.00130852,0.001691952,0.001708039,0.00044289,0.002306805,0.004382121,0.002830045,0,M
0.18066561,0.171201814,0.075,0.055555556,0.35144712,0.114817623,0.261904762,0.202907935,0.164030241,0.111381465,0.108813482,0.210932401,0.16839677,0.164767748,0.350834073,1,M
0.000633914,0.001133787,0,0,0.28427219,0.001263584,0.476190476,0.001765952,0.001482989,0.000572041,0.000387156,0.00037296,0.001153403,0.006134969,0.001726069,0,M
0,0.000566893,0,0,0.28102657,0.000126358,0.119047619,0.00035319,0.000436173,0.000204108,0.000113869,0.001235431,0,0,0.000538247,0,M
0.031695721,0.030612245,0.1,0.055555556,0.22927014,0.024429281,0.333333333,0.031492818,0.020471067,0.021181627,0.011887953,0.05002331,0.028066128,0.021034181,0.055974619,1,M
0.010459588,0.005102041,0.075,0,0.129544319,0.005264931,0.214285714,0.008535437,0.00523408,0.00648313,0.000432703,0.00967366,0.004998078,0.000876424,0.018173916,0,M
0,0,0,0,0.250626173,8.42E-05,0.095238095,0.000412056,0.000261704,0.000174566,0.000204965,9.32E-05,0.001153403,0,0.000473732,0,M
0.004120444,0.005102041,0,0,0.280057944,0.004506781,0.428571429,0.004885802,0.003780169,0.00382972,0.003347757,0.006503497,0.002691273,0.008764242,0.007958643,1,M
0.000633914,0,0,0,0.236597723,0.000294836,0.19047619,0.000824111,0.000261704,0.000373304,0.000637668,0.00013986,0,0,0.000943504,0,M
0.005071315,0.003401361,0.05,0.111111111,0.229726985,0.002021734,0.166666667,0.006121968,0.00311137,0.001498586,0.002140742,0.004592075,0.00307574,0.004382121,0.008783132,0,M
0.000316957,0,0,0,0.224365568,0.000336956,0.238095238,0.000824111,0.000290782,0.000134282,6.83E-05,0.000652681,0,0,0.000775811,0,M
0.000316957,0.001133787,0,0,0.292223596,0.000505433,0.404761905,0.000294325,0.000232626,0.000432388,0.000614894,0.000745921,0.000768935,0.000876424,0.000691965,0,M
0,0,0,0,0.255431714,0.000126358,0.19047619,0.000412056,0.000145391,0.000139653,0,0.00025641,0,0,0.000227782,0,M
0,0,0,0,0.255431714,0.000421195,0.619047619,0.000176595,0.000145391,0.000179938,9.11E-05,0,0,0,0.000227782,0,M
0,0,0,0,0.259414646,8.42E-05,0.142857143,0.000529786,0.000116313,5.91E-05,6.83E-05,0,0,0,0.000142073,0,M
0.000316957,0.000566893,0,0,0.266569467,0.00075815,0.380952381,0.000470921,0.000290782,0.001050084,4.55E-05,0.000862471,0.001153403,0.000876424,0.001209017,0,M
0.110618067,0.103174603,0,0,0.477007062,0.061199562,0.238095238,0.158052743,0.102355336,0.059417055,0.045001139,0.116130536,0.063052672,0.070113935,0.211984616,2,M
0.000633914,0.000566893,0,0,0.268795138,0.000168478,0.095238095,0.000941841,0.000407095,0.000290049,0.000250512,0.00025641,0,0,0.00102735,0,M
0.000316957,0,0,0,0.248801687,0.000294836,0.214285714,0.000941841,0.000465252,0.000145024,0.000113869,0.00016317,0,0.000876424,0.000789785,0,M
0.009508716,0.009070295,0,0.055555556,0.312376798,0.007539382,0.30952381,0.012597127,0.009741204,0.004146625,0.002026873,0.004242424,0.003844675,0.005258545,0.019082251,1,M
0.005071315,0.003401361,0,0,0.18770886,0.003874989,0.285714286,0.008712032,0.003780169,0.002809177,0.001070371,0.001748252,0.003844675,0.004382121,0.010082749,0,M
0,0,0,0,0.258698297,8.42E-05,0.119047619,0.000588651,5.82E-05,1.88E-05,6.83E-05,0,0,0,0.000244552,0,M
0.003803487,0.000566893,0,0,0.195485336,0.001010867,0.095238095,0.006239699,0.002006397,0.001264936,0.000387156,0.005850816,0,0,0.00746954,0,M
0.003486529,0.00170068,0,0,0.194444424,0.002527167,0.285714286,0.005121262,0.002239023,0.001753722,0.000432703,0.003939394,0.001153403,0.001752848,0.006645051,0,M
0.002852615,0.001133787,0.025,0,0.166238616,0.001263584,0.166666667,0.004120556,0.002587962,0.001066198,0.001571396,0.00027972,0.000384468,0,0.005596973,0,M
0.141045959,0.14399093,0.175,0.111111111,0.733873643,0.153820234,0.428571429,0.1485166,0.13250945,0.137115249,0.121156912,0.076829837,0.138408304,0.154250657,0.276001259,1,M
0.00792393,0.010770975,0.05,0,0.322438942,0.006570634,0.404761905,0.00694608,0.006687991,0.006053428,0.004395354,0.007249417,0.01076509,0.011393514,0.012346599,1,M
0.000316957,0.000566893,0.025,0,0.197457285,0.000168478,0.261904762,0.00035319,0.000232626,0.000118168,9.11E-05,0.00016317,0.000384468,0,0.000183763,0,M
0.020285261,0.017006803,0.025,0,0.309738377,0.012340999,0.238095238,0.026901342,0.019511486,0.009848235,0.007037121,0.034918415,0.012687428,0.011393514,0.041008056,1,M
0.000316957,0.000566893,0,0,0.279725431,0.000210597,0.142857143,0.000765246,0.000378017,0.000222908,6.83E-05,0.00013986,0.000384468,0,0.000761837,0,M
0.022187005,0.020408163,0.075,0.111111111,0.354772254,0.015457838,0.30952381,0.023133977,0.015469613,0.020072459,0.010362104,0.017062937,0.016147636,0.025416301,0.037752025,2,M
0,0,0,0,0.255274855,0.000294836,0.357142857,0.000412056,0.000174469,0.000196052,0.000136643,0.00032634,0,0,0.000338879,0,M
0.005388273,0.003968254,0,0,0.27773035,0.004675259,0.333333333,0.005945373,0.005408549,0.003351676,0.001024824,0.009300699,0.004229143,0.003505697,0.010641725,0,M
0.001901743,0.000566893,0,0,0.269742801,0.000842389,0.19047619,0.002943254,0.001221285,0.000934602,0.000751537,0.002144522,0.000384468,0,0.003249277,0,M
0.0022187,0.002834467,0,0,0.269742801,0.00080027,0.142857143,0.002648929,0.002384414,0.001479787,0.001161467,0.001118881,0.000384468,0.000876424,0.004451073,0,M
0.006973059,0.006235828,0,0,0.270841541,0.007244546,0.404761905,0.007770191,0.006164583,0.008846492,0.002550672,0.00965035,0.00768935,0.008764242,0.013436601,1,M
0.431378764,0.462585034,0.025,0.166666667,0.649689931,0.482562547,0.452380952,0.416176124,0.425850538,0.38145191,0.296743339,0.29962704,0.577085736,0.580192813,0.8282269,3,M
0.007606973,0.007936508,0.025,0,0.305177161,0.006991829,0.380952381,0.007887921,0.006397208,0.005089284,0.004190389,0.010722611,0.008458285,0.002629273,0.014316987,1,M
0.000950872,0.001133787,0,0,0.28881172,0.001221464,0.333333333,0.001824818,0.00130852,0.001624811,0.000569346,0.000606061,0.001922338,0.001752848,0.002508634,0,M
0.000633914,0.000566893,0,0,0.245910989,0.000336956,0.214285714,0.001236167,0.000174469,0.000206794,0.000113869,6.99E-05,0,0,0.000929529,0,M
0.000316957,0,0,0,0.254495617,0.000379075,0.30952381,0.000706381,0.000116313,0.000196052,0.00029606,0.000629371,0,0,0.000622093,0,M
0.000950872,0.000566893,0,0,0.265623972,0.000842389,0.452380952,0.001295032,0.000407095,0.000510271,0.00029606,0.000512821,0.000768935,0.002629273,0.001181068,0,M
0.000950872,0.000566893,0,0,0.265623972,0.000252717,0.142857143,0.001059571,0.000290782,0.000228279,0.000614894,0.00044289,0,0,0.001181068,0,M
0.01362916,0.010770975,0.025,0,0.27693521,0.013267627,0.357142857,0.017424064,0.01503344,0.010001316,0.009268959,0.022121212,0.006920415,0.006134969,0.028962139,1,M
0.031695721,0.026077098,0,0,0.184147353,0.018574678,0.238095238,0.038615493,0.021750509,0.018968661,0.014438624,0.0195338,0.021530181,0.035056968,0.060069113,1,M
